site_id,year,n_months_present,has_data
US-Var,2005,12,TRUE
US-Var,2006,12,TRUE
US-Var,2007,12,TRUE
US-Var,2008,12,TRUE
US-Var,2009,12,TRUE
US-Var,2010,12,TRUE
US-Var,2011,12,TRUE
US-Var,2012,12,TRUE
US-Var,2013,12,TRUE
US-Var,2014,12,TRUE
US-Var,2015,12,TRUE
US-Var,2016,12,TRUE
US-Var,2017,12,TRUE
US-Var,2018,12,TRUE
US-Var,2019,12,TRUE
US-Var,2020,12,TRUE
US-Var,2021,12,TRUE
US-Var,2022,12,TRUE
US-Var,2023,12,TRUE
US-Var,2024,12,TRUE
US-Var,2025,12,TRUE
US-Vcm,2007,12,TRUE
US-Vcm,2008,12,TRUE
US-Vcm,2009,12,TRUE
US-Vcm,2010,11,TRUE
US-Vcm,2011,12,TRUE
US-Vcm,2012,12,TRUE
US-Vcm,2013,6,TRUE
US-Vcm,2014,12,TRUE
US-Vcm,2015,12,TRUE
US-Vcm,2016,12,TRUE
US-Vcm,2017,12,TRUE
US-Vcm,2018,12,TRUE
US-Vcm,2019,12,TRUE
US-Vcm,2020,12,TRUE
US-Vcm,2021,12,TRUE
US-Vcm,2022,12,TRUE
US-Vcm,2023,12,TRUE
US-Vcm,2024,12,TRUE
US-Vcm,2025,12,TRUE
US-Vcp,2007,12,TRUE
US-Vcp,2008,12,TRUE
US-Vcp,2009,12,TRUE
US-Vcp,2010,12,TRUE
US-Vcp,2011,12,TRUE
US-Vcp,2012,12,TRUE
US-Vcp,2013,10,TRUE
US-Vcp,2014,12,TRUE
US-Vcp,2015,11,TRUE
US-Vcp,2016,12,TRUE
US-Vcp,2017,12,TRUE
US-Vcp,2018,12,TRUE
US-Vcp,2019,12,TRUE
US-Vcp,2020,12,TRUE
US-Vcp,2021,12,TRUE
US-Vcp,2022,12,TRUE
US-Vcp,2023,12,TRUE
US-Vcp,2024,12,TRUE
US-Vcp,2025,12,TRUE
US-WCr,1999,11,TRUE
US-WCr,2000,12,TRUE
US-WCr,2001,12,TRUE
US-WCr,2002,12,TRUE
US-WCr,2003,12,TRUE
US-WCr,2004,12,TRUE
US-WCr,2005,12,TRUE
US-WCr,2006,12,TRUE
US-WCr,2007,0,FALSE
US-WCr,2008,0,FALSE
US-WCr,2009,0,FALSE
US-WCr,2010,2,TRUE
US-WCr,2011,12,TRUE
US-WCr,2012,12,TRUE
US-WCr,2013,12,TRUE
US-WCr,2014,12,TRUE
US-WCr,2015,12,TRUE
US-WCr,2016,12,TRUE
US-WCr,2017,12,TRUE
US-WCr,2018,12,TRUE
US-WCr,2019,12,TRUE
US-WCr,2020,12,TRUE
US-WCr,2021,12,TRUE
US-WCr,2022,12,TRUE
US-WCr,2023,12,TRUE
US-WCr,2024,9,TRUE
US-WCr,2025,11,TRUE
US-WPT,2011,12,TRUE
US-WPT,2012,12,TRUE
US-WPT,2013,12,TRUE
US-WT1,2023,5,TRUE
US-WT1,2024,12,TRUE
US-Whs,2007,6,TRUE
US-Whs,2008,12,TRUE
US-Whs,2009,12,TRUE
US-Whs,2010,12,TRUE
US-Whs,2011,12,TRUE
US-Whs,2012,12,TRUE
US-Whs,2013,12,TRUE
US-Whs,2014,12,TRUE
US-Whs,2015,12,TRUE
US-Whs,2016,12,TRUE
US-Whs,2017,12,TRUE
US-Whs,2018,12,TRUE
US-Whs,2019,12,TRUE
US-Whs,2020,12,TRUE
US-Whs,2021,12,TRUE
US-Whs,2022,12,TRUE
US-Whs,2023,12,TRUE
US-Whs,2024,12,TRUE
US-Whs,2025,12,TRUE
US-Wjs,2007,8,TRUE
US-Wjs,2008,12,TRUE
US-Wjs,2009,12,TRUE
US-Wjs,2010,12,TRUE
US-Wjs,2011,12,TRUE
US-Wjs,2012,12,TRUE
US-Wjs,2013,12,TRUE
US-Wjs,2014,12,TRUE
US-Wjs,2015,12,TRUE
US-Wjs,2016,12,TRUE
US-Wjs,2017,12,TRUE
US-Wjs,2018,12,TRUE
US-Wjs,2019,12,TRUE
US-Wjs,2020,12,TRUE
US-Wjs,2021,12,TRUE
US-Wjs,2022,12,TRUE
US-Wjs,2023,12,TRUE
US-Wjs,2024,12,TRUE
US-Wjs,2025,9,TRUE
US-Wkg,2004,8,TRUE
US-Wkg,2005,12,TRUE
US-Wkg,2006,12,TRUE
US-Wkg,2007,12,TRUE
US-Wkg,2008,12,TRUE
US-Wkg,2009,12,TRUE
US-Wkg,2010,12,TRUE
US-Wkg,2011,12,TRUE
US-Wkg,2012,12,TRUE
US-Wkg,2013,12,TRUE
US-Wkg,2014,12,TRUE
US-Wkg,2015,12,TRUE
US-Wkg,2016,12,TRUE
US-Wkg,2017,12,TRUE
US-Wkg,2018,12,TRUE
US-Wkg,2019,12,TRUE
US-Wkg,2020,12,TRUE
US-Wkg,2021,12,TRUE
US-Wkg,2022,12,TRUE
US-Wkg,2023,12,TRUE
US-Wkg,2024,12,TRUE
US-Wkg,2025,12,TRUE
US-YK1,2019,3,TRUE
US-YK1,2020,12,TRUE
US-YK1,2021,12,TRUE
US-YK1,2022,12,TRUE
US-YK1,2023,10,TRUE
US-YK1,2024,10,TRUE
US-YK1,2025,7,TRUE
US-YK2,2019,6,TRUE
US-YK2,2020,12,TRUE
US-YK2,2021,8,TRUE
US-YK2,2022,12,TRUE
US-YK2,2023,11,TRUE
US-YK2,2024,6,TRUE
US-YK2,2025,4,TRUE
US-ZF1,2024,1,TRUE
US-ZF1,2025,12,TRUE
US-ZF2,2024,1,TRUE
US-ZF2,2025,12,TRUE
US-xAB,2019,10,TRUE
US-xAB,2020,12,TRUE
US-xAB,2021,12,TRUE
US-xAB,2022,12,TRUE
US-xAB,2023,12,TRUE
US-xAB,2024,10,TRUE
US-xAE,2019,12,TRUE
US-xAE,2020,12,TRUE
US-xAE,2021,12,TRUE
US-xAE,2022,12,TRUE
US-xAE,2023,12,TRUE
US-xAE,2024,12,TRUE
US-xBA,2019,12,TRUE
US-xBA,2020,12,TRUE
US-xBA,2021,12,TRUE
US-xBA,2022,10,TRUE
US-xBA,2023,12,TRUE
US-xBA,2024,11,TRUE
US-xBL,2019,9,TRUE
US-xBL,2020,10,TRUE
US-xBL,2021,12,TRUE
US-xBL,2022,12,TRUE
US-xBL,2023,12,TRUE
US-xBL,2024,12,TRUE
US-xBN,2019,12,TRUE
US-xBN,2020,10,TRUE
US-xBN,2021,12,TRUE
US-xBN,2022,12,TRUE
US-xBN,2023,12,TRUE
US-xBN,2024,12,TRUE
US-xBR,2019,12,TRUE
US-xBR,2020,11,TRUE
US-xBR,2021,12,TRUE
US-xBR,2022,12,TRUE
US-xBR,2023,12,TRUE
US-xBR,2024,12,TRUE
US-xCL,2019,12,TRUE
US-xCL,2020,12,TRUE
US-xCL,2021,12,TRUE
US-xCL,2022,12,TRUE
US-xCL,2023,12,TRUE
US-xCL,2024,12,TRUE
US-xCP,2019,12,TRUE
US-xCP,2020,10,TRUE
US-xCP,2021,9,TRUE
US-xCP,2022,12,TRUE
US-xCP,2023,12,TRUE
US-xCP,2024,12,TRUE
US-xDC,2019,12,TRUE
US-xDC,2020,12,TRUE
US-xDC,2021,12,TRUE
US-xDC,2022,12,TRUE
US-xDC,2023,12,TRUE
US-xDC,2024,12,TRUE
US-xDJ,2019,12,TRUE
US-xDJ,2020,12,TRUE
US-xDJ,2021,12,TRUE
US-xDJ,2022,12,TRUE
US-xDJ,2023,12,TRUE
US-xDJ,2024,12,TRUE
US-xDL,2019,3,TRUE
US-xDL,2020,11,TRUE
US-xDL,2021,12,TRUE
US-xDL,2022,12,TRUE
US-xDL,2023,12,TRUE
US-xDL,2024,12,TRUE
US-xDS,2019,8,TRUE
US-xDS,2020,12,TRUE
US-xDS,2021,12,TRUE
US-xDS,2022,11,TRUE
US-xDS,2023,12,TRUE
US-xDS,2024,12,TRUE
US-xGR,2019,11,TRUE
US-xGR,2020,12,TRUE
US-xGR,2021,12,TRUE
US-xGR,2022,12,TRUE
US-xGR,2023,12,TRUE
US-xGR,2024,12,TRUE
US-xHA,2019,12,TRUE
US-xHA,2020,10,TRUE
US-xHA,2021,12,TRUE
US-xHA,2022,12,TRUE
US-xHA,2023,12,TRUE
US-xHA,2024,12,TRUE
US-xHE,2019,8,TRUE
US-xHE,2020,6,TRUE
US-xHE,2021,12,TRUE
US-xHE,2022,12,TRUE
US-xHE,2023,12,TRUE
US-xHE,2024,12,TRUE
US-xJE,2019,9,TRUE
US-xJE,2020,12,TRUE
US-xJE,2021,12,TRUE
US-xJE,2022,12,TRUE
US-xJE,2023,12,TRUE
US-xJE,2024,12,TRUE
US-xJR,2019,12,TRUE
US-xJR,2020,12,TRUE
US-xJR,2021,12,TRUE
US-xJR,2022,12,TRUE
US-xJR,2023,12,TRUE
US-xJR,2024,12,TRUE
US-xKA,2019,12,TRUE
US-xKA,2020,2,TRUE
US-xKA,2021,12,TRUE
US-xKA,2022,12,TRUE
US-xKA,2023,12,TRUE
US-xKA,2024,12,TRUE
US-xKZ,2019,12,TRUE
US-xKZ,2020,12,TRUE
US-xKZ,2021,12,TRUE
US-xKZ,2022,12,TRUE
US-xKZ,2023,12,TRUE
US-xKZ,2024,12,TRUE
US-xLE,2019,7,TRUE
US-xLE,2020,7,TRUE
US-xLE,2021,12,TRUE
US-xLE,2022,12,TRUE
US-xLE,2023,12,TRUE
US-xLE,2024,12,TRUE
US-xMB,2019,4,TRUE
US-xMB,2020,10,TRUE
US-xMB,2021,12,TRUE
US-xMB,2022,12,TRUE
US-xMB,2023,12,TRUE
US-xMB,2024,12,TRUE
US-xML,2019,12,TRUE
US-xML,2020,12,TRUE
US-xML,2021,12,TRUE
US-xML,2022,12,TRUE
US-xML,2023,12,TRUE
US-xML,2024,12,TRUE
US-xNG,2019,12,TRUE
US-xNG,2020,5,TRUE
US-xNG,2021,11,TRUE
US-xNG,2022,12,TRUE
US-xNG,2023,12,TRUE
US-xNG,2024,12,TRUE
US-xNQ,2019,12,TRUE
US-xNQ,2020,10,TRUE
US-xNQ,2021,12,TRUE
US-xNQ,2022,2,TRUE
US-xNQ,2023,12,TRUE
US-xNQ,2024,12,TRUE
US-xNW,2019,10,TRUE
US-xNW,2020,3,TRUE
US-xNW,2021,10,TRUE
US-xNW,2022,12,TRUE
US-xNW,2023,12,TRUE
US-xNW,2024,10,TRUE
US-xPU,2019,7,TRUE
US-xPU,2020,12,TRUE
US-xPU,2021,11,TRUE
US-xPU,2022,11,TRUE
US-xPU,2023,12,TRUE
US-xPU,2024,12,TRUE
US-xRM,2019,12,TRUE
US-xRM,2020,10,TRUE
US-xRM,2021,12,TRUE
US-xRM,2022,12,TRUE
US-xRM,2023,12,TRUE
US-xRM,2024,12,TRUE
US-xRN,2019,12,TRUE
US-xRN,2020,12,TRUE
US-xRN,2021,12,TRUE
US-xRN,2022,12,TRUE
US-xRN,2023,12,TRUE
US-xRN,2024,12,TRUE
US-xSB,2019,8,TRUE
US-xSB,2020,12,TRUE
US-xSB,2021,12,TRUE
US-xSB,2022,9,TRUE
US-xSB,2023,12,TRUE
US-xSB,2024,12,TRUE
US-xSC,2019,8,TRUE
US-xSC,2020,9,TRUE
US-xSC,2021,12,TRUE
US-xSC,2022,12,TRUE
US-xSC,2023,12,TRUE
US-xSC,2024,12,TRUE
US-xSE,2019,7,TRUE
US-xSE,2020,12,TRUE
US-xSE,2021,12,TRUE
US-xSE,2022,12,TRUE
US-xSE,2023,12,TRUE
US-xSE,2024,12,TRUE
US-xSJ,2019,7,TRUE
US-xSJ,2020,11,TRUE
US-xSJ,2021,12,TRUE
US-xSJ,2022,12,TRUE
US-xSJ,2023,12,TRUE
US-xSJ,2024,12,TRUE
US-xSL,2019,12,TRUE
US-xSL,2020,10,TRUE
US-xSL,2021,12,TRUE
US-xSL,2022,12,TRUE
US-xSL,2023,12,TRUE
US-xSL,2024,12,TRUE
US-xSP,2019,12,TRUE
US-xSP,2020,12,TRUE
US-xSP,2021,12,TRUE
US-xSP,2022,12,TRUE
US-xSP,2023,12,TRUE
US-xSP,2024,12,TRUE
US-xSR,2019,12,TRUE
US-xSR,2020,12,TRUE
US-xSR,2021,12,TRUE
US-xSR,2022,12,TRUE
US-xSR,2023,12,TRUE
US-xSR,2024,12,TRUE
US-xST,2019,12,TRUE
US-xST,2020,12,TRUE
US-xST,2021,7,TRUE
US-xST,2022,12,TRUE
US-xST,2023,12,TRUE
US-xST,2024,12,TRUE
US-xTA,2019,12,TRUE
US-xTA,2020,12,TRUE
US-xTA,2021,12,TRUE
US-xTA,2022,2,TRUE
US-xTA,2023,12,TRUE
US-xTA,2024,12,TRUE
US-xTE,2019,12,TRUE
US-xTE,2020,12,TRUE
US-xTE,2021,12,TRUE
US-xTE,2022,12,TRUE
US-xTE,2023,12,TRUE
US-xTE,2024,12,TRUE
US-xTL,2019,12,TRUE
US-xTL,2020,1,TRUE
US-xTL,2021,12,TRUE
US-xTL,2022,12,TRUE
US-xTL,2023,12,TRUE
US-xTL,2024,12,TRUE
US-xTR,2019,12,TRUE
US-xTR,2020,12,TRUE
US-xTR,2021,12,TRUE
US-xTR,2022,12,TRUE
US-xTR,2023,12,TRUE
US-xTR,2024,12,TRUE
US-xUK,2019,1,TRUE
US-xUK,2020,12,TRUE
US-xUK,2021,12,TRUE
US-xUK,2022,12,TRUE
US-xUK,2023,12,TRUE
US-xUK,2024,12,TRUE
US-xUN,2019,12,TRUE
US-xUN,2020,12,TRUE
US-xUN,2021,12,TRUE
US-xUN,2022,12,TRUE
US-xUN,2023,12,TRUE
US-xUN,2024,12,TRUE
US-xWD,2019,12,TRUE
US-xWD,2020,12,TRUE
US-xWD,2021,12,TRUE
US-xWD,2022,12,TRUE
US-xWD,2023,12,TRUE
US-xWD,2024,12,TRUE
US-xWR,2019,12,TRUE
US-xWR,2020,12,TRUE
US-xWR,2021,12,TRUE
US-xWR,2022,12,TRUE
US-xWR,2023,12,TRUE
US-xWR,2024,12,TRUE
US-xYE,2019,12,TRUE
US-xYE,2020,7,TRUE
US-xYE,2021,11,TRUE
US-xYE,2022,12,TRUE
US-xYE,2023,9,TRUE
US-xYE,2024,12,TRUE
VU-Coc,2001,3,TRUE
VU-Coc,2002,12,TRUE
VU-Coc,2003,12,TRUE
VU-Coc,2004,9,TRUE
ZA-BfK,2020,8,TRUE
ZA-BfK,2021,12,TRUE
ZA-BfK,2022,12,TRUE
ZA-BfK,2023,12,TRUE
ZA-BfK,2024,12,TRUE
ZA-BfS,2020,10,TRUE
ZA-BfS,2021,12,TRUE
ZA-BfS,2022,12,TRUE
ZA-BfS,2023,6,TRUE
ZA-BfS,2024,9,TRUE
ZA-Jks,2024,12,TRUE
ZA-Spk,2023,9,TRUE
ZA-Spk,2024,12,TRUE
ZA-Uby,2023,11,TRUE
ZA-Uby,2024,12,TRUE
ZM-Mon,2007,4,TRUE
ZM-Mon,2008,12,TRUE
ZM-Mon,2009,7,TRUE
