site_id,dataset,path,file_name,exists,mtime,size_bytes,feeds
US-Tw5,era5_yy,data/extracted/AMF_US-Tw5_FLUXNET_2018-2019_v1.3_r1/AMF_US-Tw5_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-Tw5_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,3789,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Tw5,fluxmet_yy,data/extracted/AMF_US-Tw5_FLUXNET_2018-2019_v1.3_r1/AMF_US-Tw5_FLUXNET_FLUXMET_YY_2018-2019_v1.3_r1.csv,AMF_US-Tw5_FLUXNET_FLUXMET_YY_2018-2019_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,6222,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Twt,era5_yy,data/extracted/AMF_US-Twt_FLUXNET_2009-2017_v1.3_r1/AMF_US-Twt_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-Twt_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,3765,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Twt,fluxmet_yy,data/extracted/AMF_US-Twt_FLUXNET_2009-2017_v1.3_r1/AMF_US-Twt_FLUXNET_FLUXMET_YY_2009-2017_v1.3_r1.csv,AMF_US-Twt_FLUXNET_FLUXMET_YY_2009-2017_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,24533,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UC1,era5_yy,data/extracted/AMF_US-UC1_FLUXNET_2019-2024_v1.3_r1/AMF_US-UC1_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-UC1_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,3626,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UC1,fluxmet_yy,data/extracted/AMF_US-UC1_FLUXNET_2019-2024_v1.3_r1/AMF_US-UC1_FLUXNET_FLUXMET_YY_2019-2024_v1.3_r1.csv,AMF_US-UC1_FLUXNET_FLUXMET_YY_2019-2024_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,20504,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UC2,era5_yy,data/extracted/AMF_US-UC2_FLUXNET_2019-2024_v1.3_r1/AMF_US-UC2_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-UC2_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,3631,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UC2,fluxmet_yy,data/extracted/AMF_US-UC2_FLUXNET_2019-2024_v1.3_r1/AMF_US-UC2_FLUXNET_FLUXMET_YY_2019-2024_v1.3_r1.csv,AMF_US-UC2_FLUXNET_FLUXMET_YY_2019-2024_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,20537,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UMd,era5_yy,data/extracted/AMF_US-UMd_FLUXNET_2007-2025_v1.3_r1/AMF_US-UMd_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-UMd_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,3633,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UMd,fluxmet_yy,data/extracted/AMF_US-UMd_FLUXNET_2007-2025_v1.3_r1/AMF_US-UMd_FLUXNET_FLUXMET_YY_2007-2025_v1.3_r1.csv,AMF_US-UMd_FLUXNET_FLUXMET_YY_2007-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,58106,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTB,era5_yy,data/extracted/AMF_US-UTB_FLUXNET_2021-2023_v1.3_r1/AMF_US-UTB_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-UTB_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,3708,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTB,fluxmet_yy,data/extracted/AMF_US-UTB_FLUXNET_2021-2023_v1.3_r1/AMF_US-UTB_FLUXNET_FLUXMET_YY_2021-2023_v1.3_r1.csv,AMF_US-UTB_FLUXNET_FLUXMET_YY_2021-2023_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,12305,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTD,era5_yy,data/extracted/AMF_US-UTD_FLUXNET_2023-2024_v1.3_r1/AMF_US-UTD_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-UTD_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,3682,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTD,fluxmet_yy,data/extracted/AMF_US-UTD_FLUXNET_2023-2024_v1.3_r1/AMF_US-UTD_FLUXNET_FLUXMET_YY_2023-2024_v1.3_r1.csv,AMF_US-UTD_FLUXNET_FLUXMET_YY_2023-2024_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,5601,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTE,era5_yy,data/extracted/AMF_US-UTE_FLUXNET_2024-2025_v1.3_r1/AMF_US-UTE_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-UTE_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,3671,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTE,fluxmet_yy,data/extracted/AMF_US-UTE_FLUXNET_2024-2025_v1.3_r1/AMF_US-UTE_FLUXNET_FLUXMET_YY_2024-2025_v1.3_r1.csv,AMF_US-UTE_FLUXNET_FLUXMET_YY_2024-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,6449,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTJ,era5_yy,data/extracted/AMF_US-UTJ_FLUXNET_2024-2025_v1.3_r1/AMF_US-UTJ_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-UTJ_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,3730,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTJ,fluxmet_yy,data/extracted/AMF_US-UTJ_FLUXNET_2024-2025_v1.3_r1/AMF_US-UTJ_FLUXNET_FLUXMET_YY_2024-2025_v1.3_r1.csv,AMF_US-UTJ_FLUXNET_FLUXMET_YY_2024-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,6519,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTL,era5_yy,data/extracted/AMF_US-UTL_FLUXNET_2024-2025_v1.3_r1/AMF_US-UTL_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-UTL_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,3574,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTL,fluxmet_yy,data/extracted/AMF_US-UTL_FLUXNET_2024-2025_v1.3_r1/AMF_US-UTL_FLUXNET_FLUXMET_YY_2024-2025_v1.3_r1.csv,AMF_US-UTL_FLUXNET_FLUXMET_YY_2024-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,5703,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTM,era5_yy,data/extracted/AMF_US-UTM_FLUXNET_2022-2024_v1.3_r1/AMF_US-UTM_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-UTM_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,3704,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTM,fluxmet_yy,data/extracted/AMF_US-UTM_FLUXNET_2022-2024_v1.3_r1/AMF_US-UTM_FLUXNET_FLUXMET_YY_2022-2024_v1.3_r1.csv,AMF_US-UTM_FLUXNET_FLUXMET_YY_2022-2024_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,11512,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTP,era5_yy,data/extracted/AMF_US-UTP_FLUXNET_2024-2024_v1.3_r1/AMF_US-UTP_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-UTP_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,3632,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTP,fluxmet_yy,data/extracted/AMF_US-UTP_FLUXNET_2024-2024_v1.3_r1/AMF_US-UTP_FLUXNET_FLUXMET_YY_2024-2024_v1.3_r1.csv,AMF_US-UTP_FLUXNET_FLUXMET_YY_2024-2024_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,4213,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTV,era5_yy,data/extracted/AMF_US-UTV_FLUXNET_2023-2025_v1.3_r1/AMF_US-UTV_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-UTV_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,3589,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTV,fluxmet_yy,data/extracted/AMF_US-UTV_FLUXNET_2023-2025_v1.3_r1/AMF_US-UTV_FLUXNET_FLUXMET_YY_2023-2025_v1.3_r1.csv,AMF_US-UTV_FLUXNET_FLUXMET_YY_2023-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,12997,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTW,era5_yy,data/extracted/AMF_US-UTW_FLUXNET_2021-2024_v1.3_r1/AMF_US-UTW_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-UTW_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,3625,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UTW,fluxmet_yy,data/extracted/AMF_US-UTW_FLUXNET_2021-2024_v1.3_r1/AMF_US-UTW_FLUXNET_FLUXMET_YY_2021-2024_v1.3_r1.csv,AMF_US-UTW_FLUXNET_FLUXMET_YY_2021-2024_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,14640,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Uaf,era5_yy,data/extracted/AMF_US-Uaf_FLUXNET_2003-2025_v1.3_r1/AMF_US-Uaf_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-Uaf_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,3690,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-Uaf,fluxmet_yy,data/extracted/AMF_US-Uaf_FLUXNET_2003-2025_v1.3_r1/AMF_US-Uaf_FLUXNET_FLUXMET_YY_2003-2025_v1.3_r1.csv,AMF_US-Uaf_FLUXNET_FLUXMET_YY_2003-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,47292,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UiA,era5_yy,data/extracted/AMF_US-UiA_FLUXNET_2008-2024_v1.3_r1/AMF_US-UiA_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-UiA_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,3740,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UiA,fluxmet_yy,data/extracted/AMF_US-UiA_FLUXNET_2008-2024_v1.3_r1/AMF_US-UiA_FLUXNET_FLUXMET_YY_2008-2024_v1.3_r1.csv,AMF_US-UiA_FLUXNET_FLUXMET_YY_2008-2024_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,35043,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UiB,era5_yy,data/extracted/AMF_US-UiB_FLUXNET_2008-2024_v1.3_r1/AMF_US-UiB_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,AMF_US-UiB_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,3745,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
US-UiB,fluxmet_yy,data/extracted/AMF_US-UiB_FLUXNET_2008-2024_v1.3_r1/AMF_US-UiB_FLUXNET_FLUXMET_YY_2008-2024_v1.3_r1.csv,AMF_US-UiB_FLUXNET_FLUXMET_YY_2008-2024_v1.3_r1.csv,TRUE,2026-06-01T17:45:18,39855,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
